keʼpe chʼaqap jaʼ. Wa winaq waʼ konojel nimaq taq kinoʼj pa	k>eʼ>pe chʼaqap jaʼ. Wa winaq waʼ k>onojel nim>aq taq ki>noʼj pa
Luʼ ubʼiʼ ri wachalal.	Luʼ u>bʼiʼ ri w>achalal.
Kinchakunik rech katwaʼik	K>in>chakun>ik r>ech k>at>waʼ>ik
Ri areʼ, chi are nabʼe kʼo uloq chuwach ronojel e ronojel jastaq kʼo pa ri areʼ.	Ri areʼ, chi are nabʼe kʼo uloq ch>u>wach r>onojel e r>onojel jastaq kʼo pa ri areʼ.
Xinnaʼo chi xattʼuyeʼik	X>in>naʼ>o chi x>at>tʼuy>eʼ>ik
Ajkun ri nutat.	Ajkun ri nu>tat.
Kakaj le akʼalabʼ kewaʼik	Ka>k>aj le akʼalabʼ k>e>waʼ>ik
Natural taj	Natural taj
Weriʼ, xetaʼmaxik pa ronojel ri Joppe, e sibʼalaj ekʼi ri xekojon chrech ri Ajawxel.	Weriʼ, x>etaʼma>x>ik pa r>onojel ri Joppe, e sibʼalaj ekʼi ri x>e>kojon ch>r>ech ri Ajawxel.
Are nakʼut rajawaxik che are nabʼe kbʼix na ri Kʼakʼ Utzalaj Tzij chkech konojel ri taq tinimit.	Are nakʼut rajawaxik ch>e are nabʼe k>bʼix na ri Kʼakʼ Utzalaj Tzij ch>k>ech k>onojel ri taq tinimit.
Ix alkʼuwaʼlaxel chixniman chrech ri kitzij ri inan itat, pa ri Ajawxel; rumal che utz weriʼ.	Ix alkʼuwaʼlaxel ch>ix>niman ch>r>ech ri ki>tzij ri i>nan i>tat, pa ri Ajawxel; r>umal ch>e utz weriʼ.
Juwinaq wuqlajuj qʼataj.	Juwinaq wuqlajuj qʼataj.
Talom ri uchiʼ ja.	Talom ri u>chiʼ ja.
¡Chi waral wi rajawaxik jun uxlabʼal rukʼ noʼjibʼal! Ri wuqubʼ jolomaj are ri wuqubʼ juyubʼ jawiʼ tʼuyul wi ri jun ixoq. «Xoqujeʼ, weriʼ, ewuqubʼ ajawinel,	¡Chi waral wi rajawaxik jun uxlabʼal r>ukʼ noʼjibʼal! Ri wuqubʼ jolom>aj are ri wuqubʼ juyubʼ jawiʼ tʼuyul wi ri jun ixoq. «Xoqujeʼ, weriʼ, e>wuqubʼ ajawinel,
Xex ruxlabʼ ri rikil.	Xex r>uxlabʼ ri rikil.
Ri nimalaj usipanik ri Ajawxel Jesus Kristo; ri loqʼoqʼebʼal ukʼuʼx ri Dyos e ri ukʼaslemal ri Tyoxlaj Uxlabʼxel kkʼojiʼ bʼaʼ iwukʼ nimalaj iwonojel.	Ri nimalaj u>sipanik ri Ajawxel Jesus Kristo; ri loqʼoqʼebʼal u>kʼuʼx ri Dyos e ri u>kʼaslemal ri Tyoxlaj Uxlabʼxel k>kʼojiʼ bʼaʼ iw>ukʼ nimalaj iw>onojel.
Kʼatekʼuriʼ jun chkech ri ekabʼlajuj, ri kbʼix Judas Iskariʼote chrech, kbʼe kukʼ ri enimaʼq chuchqajawibʼ,	Kʼatekʼuriʼ jun ch>k>ech ri e>kabʼlajuj, ri k>bʼix Judas Iskariʼote ch>r>ech, k>bʼe k>ukʼ ri e>nim>aʼq chuchqajaw>ibʼ,
In ri in utzalaj ajyuqʼ; e ri in wetaʼm kiwach ri enuchij e ri enuchij ketaʼm nuwach ri in	In ri in utzalaj ajyuqʼ; e ri in w>etaʼm ki>wach ri e>nu>chij e ri e>nu>chij k>etaʼm nu>wach ri in
Kawaj kinbʼij	Ka>w>aj k>in>bʼij
Xinloqʼ ulo jun alanxax rech kaqatijo	X>in>loqʼ ulo jun alanxax r>ech ka>qa>tij>o
Ri Utzij ri Ajawxel sibʼalaj naj xel ubʼi pa ri itinamit, man xaq ta pa ri Masedoniʼa e pa ri Akaya, xane pa ronojel kʼolbʼal, xoqujeʼ ri ikojonik chrech ri Dyos, xa jekʼuriʼ ma rajawaxik taj che kujchʼaw puwiʼ ri areʼ.	Ri U>tzij ri Ajawxel sibʼalaj naj x>el u>bʼi pa ri i>tinamit, man xaq ta pa ri Masedoniʼa e pa ri Akaya, xane pa r>onojel kʼolbʼal, xoqujeʼ ri i>kojonik ch>r>ech ri Dyos, xa jekʼuriʼ ma rajawaxik taj ch>e k>uj>chʼaw p>u>wiʼ ri areʼ.
Ronojel jas uwach, sukʼ riʼ chkiwach ri esukʼ taq winaq. Kʼatekʼuriʼ, chkiwach riʼ ma esukʼ winaq taj, man kʼo ta jun jas uwach riʼ che sukʼ chkiwach. Xoqujeʼ na kʼuriʼ, man sukʼ ta riʼ ri kuxlabʼal e ri kichomabʼal.	R>onojel jas u>wach, sukʼ riʼ ch>ki>wach ri e>sukʼ taq winaq. Kʼatekʼuriʼ, ch>ki>wach riʼ ma e>sukʼ winaq taj, man kʼo ta jun jas u>wach riʼ ch>e sukʼ ch>ki>wach. Xoqujeʼ na kʼuriʼ, man sukʼ ta riʼ ri k>uxlabʼal e ri ki>chomabʼal.
Le ukemik le pas utz (chawe)	Le u>kem>ik le pas utz (ch>aw>e)
Chatbʼinoq	Ch>at>bʼin>oq
Kaqoyʼej na kixpe taj	Ka>q>oyʼe>j na k>ix>pe taj
Chi relaqʼaxik kinaqʼ xeutaqchiʼj wi	Chi r>elaqʼa>x>ik kinaqʼ x>e>u>taqchiʼ>j wi
Ekʼi riʼ, ri kebʼe na rukʼ ri itzel kikʼaslemal; e kumal ri eʼareʼ sibʼalaj kyoqʼ na riʼ ri ubʼe ri saqalajtzij.	Ekʼi riʼ, ri k>e>bʼe na r>ukʼ ri itzel ki>kʼaslemal; e k>umal ri eʼareʼ sibʼalaj k>yoqʼ na riʼ ri u>bʼe ri saqalajtzij.
Xa je kʼu waʼ, rajawaxik che chkixoʼl we achijabʼ riʼ, che xebʼin qukʼ ronojel taq qʼij aretaq chiʼ ri Ajawxel Jesus xkʼasiʼ chqaxoʼl,	Xa je kʼu waʼ, rajawaxik ch>e ch>ki>xoʼl we achij>abʼ riʼ, ch>e x>e>bʼin q>ukʼ r>onojel taq qʼij aretaq chiʼ ri Ajawxel Jesus x>kʼasiʼ ch>qa>xoʼl,
Ulejik wa tajin kuʼano	U>lej>ik wa tajin k>u>ʼan>o
Kkunan ri achi.	K>kunan ri achi.
ma kʼo ta taq kichuqʼabʼ taq ri qʼatbʼal taq tzij ri okʼowinaq pa ri	ma kʼo ta taq ki>chuqʼabʼ taq ri qʼatbʼal taq tzij ri okʼowinaq pa ri
Nabʼe ukakʼal taqanik (21).	Nabʼe ukakʼal taqanik (21).
?xinnaʼo chi xintakʼeʼik	?x>in>naʼ>o chi x>in>takʼ>eʼ>ik
Ri kaj man kʼo ta ukʼisik.	Ri kaj man kʼo ta u>kʼisik.
Rumal rech che ri uj, uj ajchakunelabʼ rech ri Dyos; e ri ix, ix rulew ri Dyos, ix, ri ix rachoch ri Dyos.	R>umal rech ch>e ri uj, uj ajchakunel>abʼ rech ri Dyos; e ri ix, ix r>ulew ri Dyos, ix, ri ix r>achoch ri Dyos.
Kʼatekʼuriʼ, we jun ixoq riʼ, are ri Nimalaj tinimit, che ktaqan pakiwiʼ ri eʼajawinel erech ri uwachulew».	Kʼatekʼuriʼ, we jun ixoq riʼ, are ri Nimalaj tinimit, ch>e k>taqan pa>ki>wiʼ ri eʼ>ajawinel e>r>ech ri uwachulew».
Le ukemik le pas aninaq (awumal)	Le u>kem>ik le pas aninaq (aw>umal)
Xoqujeʼ ri ix, che ojer kanoq ix kaxlan taq winaq e ixkʼulel, rumal ri itzel taq ichomanik e ri itzel taq ichak,	Xoqujeʼ ri ix, ch>e ojer kan>oq ix kaxlan taq winaq e ix>kʼulel, r>umal ri itzel taq i>chomanik e ri itzel taq i>chak,
Uwuq ukakʼal taqanik (27).	Uwuq ukakʼal taqanik (27).
Jas xutij  le ala xawilo?	Jas x>u>tij  le ala x>aw>il>o?
Jas nu kʼu kuchʼobʼ sin kanma...	Jas nu kʼu k>u>chʼobʼ sin k>anma...
Ajsik che ri tinamit kel wi ri tataʼ.	Ajsik ch>e ri tinamit k>el wi ri tataʼ.
Kʼo qʼol chi rij ri siʼ.	Kʼo qʼol chi r>ij ri siʼ.
E kʼo jobʼ chʼil wakʼ.	E kʼo jobʼ chʼil w>akʼ.
man kkiʼkot ta chuwach ri man sukʼ taj, are kkiʼkot chuwach ri saqalaj tzij.	man k>kiʼkot ta ch>u>wach ri man sukʼ taj, are k>kiʼkot ch>u>wach ri saqalaj tzij.
kʼatekʼuriʼ ri Ekomon Tyox pa ri Judeʼa rumal ri Kristo, man ketaʼm ta nuwach ri in;	kʼatekʼuriʼ ri E>komon Tyox pa ri Judeʼa r>umal ri Kristo, man k>etaʼm ta nu>wach ri in;
Kʼatekʼuriʼ xkʼojiʼ sibʼalaj kiʼkotemal pa we jun tinamit riʼ.	Kʼatekʼuriʼ x>kʼojiʼ sibʼalaj kiʼkotemal pa we jun tinamit riʼ.
Ronojel qʼij ktoj ri nuchak.	R>onojel qʼij k>toj ri nu>chak.
Kʼo kebʼ umul chi uwach ri tyox ja.	Kʼo kebʼ umul chi u>wach ri tyox ja.
kʼatekʼut, we eʼare riʼ man kʼo ta chi kichuqʼabʼ e man xkʼojiʼ ta chi kikʼolbʼal pa ri kaj.	kʼatekʼut, we eʼare riʼ man kʼo ta chi ki>chuqʼabʼ e man x>kʼojiʼ ta chi ki>kʼolbʼal pa ri kaj.
Kakimulij jusin kifondo	Ka>ki>muli>j ju>sin ki>fondo
Ix ixalkʼuwaʼlaxelabʼ, chixniman bʼaʼ pa ronojel chkech ri inan itat, waʼ weriʼ, utz pa ri Ajawxel.	Ix ix>alkʼuwaʼlaxel>abʼ, ch>ix>niman bʼaʼ pa r>onojel ch>k>ech ri i>nan i>tat, waʼ weriʼ, utz pa ri Ajawxel.
Chi chanim, aretaq chiʼ tajin kchʼaw na, kpe ri Judas, jun chkech ri ekabʼlajuj e epetinaq rukʼ areʼ juqʼat winaq rukʼ kichʼichʼ rech chʼoʼj e rukʼ taq cheʼ. Epetinaq uloq, rumal etaqom uloq kumal ri enim taq chuchqajawibʼ, ri eʼajtzʼibʼanelabʼ e ri enimaʼq taq winaq.	Chi chanim, aretaq chiʼ tajin k>chʼaw na, k>pe ri Judas, jun ch>k>ech ri e>kabʼlajuj e e>petinaq r>ukʼ areʼ juqʼat winaq r>ukʼ ki>chʼichʼ rech chʼoʼj e r>ukʼ taq cheʼ. E>petinaq uloq, r>umal e>taqom uloq k>umal ri e>nim taq chuchqajaw>ibʼ, ri eʼ>ajtzʼibʼanel>abʼ e ri e>nim>aʼq taq winaq.
Kʼatekʼuriʼ, rukʼ weriʼ, ri ix kixok na riʼ pa ri Junalik Rajawibʼal ri Qajawxel e Qakolonel Jesus Kristo.	Kʼatekʼuriʼ, r>ukʼ weriʼ, ri ix k>ix>ok na riʼ pa ri Junalik R>ajawibʼal ri Q>ajawxel e Qa>kolonel Jesus Kristo.
Ri etaqom uloq, ejujun taq fariseʼo.	Ri e>taqom uloq, e>jujun taq fariseʼo.
Konojel junam kanimaʼ kekanaj pa ri chʼawem rukʼ ri Dyos, ekʼo kukʼ ri eʼareʼ ejujun taq ixoqibʼ, kʼo ri Mariʼy ri unan ri Jesus, e ri erachalal.	K>onojel junam k>animaʼ k>e>kanaj pa ri chʼawem r>ukʼ ri Dyos, ekʼo k>ukʼ ri eʼareʼ e>jujun taq ixoq>ibʼ, kʼo ri Mariʼy ri u>nan ri Jesus, e ri e>r>achalal.
kʼatekʼuriʼ, ri eʼareʼ kamik riʼ man keniman taj, rumal rech che ri ix xsachatajik ri imak, arech ri eʼareʼ xoqujeʼ kamik riʼ ksachatajik ri kimak.	kʼatekʼuriʼ, ri eʼareʼ kamik riʼ man k>e>niman taj, r>umal rech ch>e ri ix x>sach>ataj>ik ri i>mak, arech ri eʼareʼ xoqujeʼ kamik riʼ k>sach>ataj>ik ri ki>mak.
Ri jun che petinaq uloq chikaj kʼo pakiwiʼ konojel; ri jun che kel pa ri uwachulew rech ri uwachulew e ktzijonik jeʼ jas jun che rech ri uwachulew. Ri jun che petinaq uloq chikaj	Ri jun ch>e petinaq uloq chikaj kʼo pa>ki>wiʼ k>onojel; ri jun ch>e k>el pa ri uwachulew rech ri uwachulew e k>tzijon>ik jeʼ jas jun ch>e rech ri uwachulew. Ri jun ch>e petinaq uloq chikaj
Kwaj na katʼe taj	K>w>aj na k>at>ʼe taj
re ri tinimit.	r>e ri tinimit.
Cha´tal ri ijaʼ xqatik iwir.	Cha´tal ri i>jaʼ x>qat>ik iwir.
Kaqatijo	Ka>qa>tij>o
rech kakʼex ri ubʼantajik ri tinimit.	rech ka>kʼex ri u>bʼantajik ri tinimit.
Aretaq chiʼ kqaj ri qʼij, kopan kukʼ ri ekabʼlajuj.	Aretaq chiʼ k>qaj ri qʼij, k>opan k>ukʼ ri e>kabʼlajuj.
Xas kʼateʼ pa taq we qʼij kamik riʼ; ronojel taq mul aretaq chiʼ ksikʼix uwach ri Moʼises, xas kʼo wi jun payuʼ pa taq ri kanimaʼ.	Xas kʼateʼ pa taq we qʼij kamik riʼ; r>onojel taq mul aretaq chiʼ k>sikʼix u>wach ri Moʼises, xas kʼo wi jun payuʼ pa taq ri k>animaʼ.
Xuta we katʼek	X>u>ta we k>at>ʼe>k
Waʼ we jun chomanik riʼ, man petinaq ta rukʼ ri Areʼ ri kixsikʼinik.	Waʼ we jun chomanik riʼ, man petinaq ta r>ukʼ ri Areʼ ri k>ix>sikʼin>ik.
Xwaʼik	X>waʼ>ik
Katpe je waʼ.	K>at>pe je waʼ.
¿Jas kʼut? ¿Ri uj, la kujmakun na riʼ, rumal che man uj kʼo ta chi chuxeʼ ri Pixabʼ, xane uj kʼo chuxeʼ ri Sipanik? ¡Man kujmakun ta chi riʼ!	¿Jas kʼut? ¿Ri uj, la k>uj>makun na riʼ, r>umal ch>e man uj kʼo ta chi ch>u>xeʼ ri Pixabʼ, xane uj kʼo ch>u>xeʼ ri Sipanik? ¡Man k>uj>makun ta chi riʼ!
Kawaj katʼek	Ka>w>aj k>at>ʼe>k
Chweʼq kujbʼeʼ pa muquj.	Chweʼq k>uj>bʼeʼ pa muquj.
¿La man rumal ta kʼuwaʼ weriʼ che ri ix kitoj ri alkabʼal? Rumal rech, che ekʼo eʼajpataninel kech ri tinimit, che kechakun rumal ri Dyos pa we chak riʼ.	¿La man r>umal ta kʼuwaʼ weriʼ ch>e ri ix ki>toj ri alkabʼal? R>umal rech, ch>e ekʼo eʼ>ajpataninel k>ech ri tinimit, ch>e k>e>chakun r>umal ri Dyos pa we chak riʼ.
Xataqchiʼj le akʼal chutijik kar	X>a>taqchiʼ>j le akʼal ch>u>tij>ik kar
Kʼatekʼut, aretaq chiʼ kpe na ri qas tzʼaqat, ksach na uwach riʼ ri xa jubʼiqʼ.	Kʼatekʼut, aretaq chiʼ k>pe na ri qas tzʼaqat, k>sach na u>wach riʼ ri xa jubʼiqʼ.
Weriʼ, utz rukʼ ri kitzij ri eqʼaxal utzij ri Dyos, rumal rech che tzʼibʼatalik:	Weriʼ, utz r>ukʼ ri ki>tzij ri e>qʼaxal u>tzij ri Dyos, r>umal rech ch>e tzʼibʼatalik:
Qas amaqʼel chixkiʼkotoq.	Qas amaqʼel ch>ix>kiʼkot>oq.
Ajitz ri Xep.	Ajitz ri Xep.
ri ma e kʼo ta qʼatbʼaltzij, ri qatol taq tzij pa uwiʼ kʼax. Ma kʼo taj	ri ma e kʼo ta qʼatbʼaltzij, ri qa>tol taq tzij pa u>wiʼ kʼax. Ma kʼo taj
?jas xkibʼij chi xkilo ?	?jas x>ki>bʼij chi x>k>il>o ?
Katakʼmaʼy ri wakʼ.	Ka>takʼmaʼy ri w>akʼ.
Rumal kʼu waʼ, chi pa ri utoqʼobʼ waʼ weriʼ, ri in kinkosik chi rukʼ ri uchuqʼabʼ ri Kristo che xas kchakun wi wukʼ ri in.	R>umal kʼu waʼ, chi pa ri u>toqʼobʼ waʼ weriʼ, ri in k>in>kos>ik chi r>ukʼ ri u>chuqʼabʼ ri Kristo ch>e xas k>chakun wi w>ukʼ ri in.
Kʼatekʼuriʼ ri eʼareʼ keʼopan pa ri Antiʼokiʼa che rulew ri Pisidiʼa. Pa ri qʼij Sabʼado keʼok pa ri sinagoga e ketʼuyiʼk.	Kʼatekʼuriʼ ri eʼareʼ k>eʼ>opan pa ri Antiʼokiʼa ch>e r>ulew ri Pisidiʼa. Pa ri qʼij Sabʼado k>eʼ>ok pa ri sinagoga e k>e>tʼuyiʼ>k.
E kʼo ri eloqʼomanel.	E kʼo ri e>loqʼomanel.
Kamik riʼ kʼaslik ri kojonik, ri eyeʼbʼal e ri loqʼoqʼebʼal kʼuʼx, are wa we oxibʼ jastaq riʼ, kʼatekʼut ri nim chuxoʼl we oxibʼ riʼ, are ri loqʼoqʼebʼal kʼuʼx.	Kamik riʼ kʼaslik ri kojonik, ri eyeʼbʼal e ri loqʼoqʼebʼal kʼuʼx, are wa we oxibʼ jastaq riʼ, kʼatekʼut ri nim ch>u>xoʼl we oxibʼ riʼ, are ri loqʼoqʼebʼal kʼuʼx.
La kawaj kʼut katʼek?	La k>aw>aj kʼut k>at>ʼe>k?
Xäq katchʼoknaj iwir.	Xäq k>at>chʼoknaj iwir.
¡Ri Ajawxel kkʼojiʼ bʼaʼ rukʼ ri awuxlabʼal! ¡Ri usipanik ri Dyos kkʼojiʼ bʼaʼ iwukʼ ri ix!	¡Ri Ajawxel k>kʼojiʼ bʼaʼ r>ukʼ ri aw>uxlabʼal! ¡Ri u>sipanik ri Dyos k>kʼojiʼ bʼaʼ iw>ukʼ ri ix!
Xkʼis ri nusiʼ.	X>kʼis ri nu>siʼ.
Rumal rech, che ri areʼ, xilitaj ri usukʼil che are nim chi na uqʼijil chuwach ri uqʼijil ri Moʼises; rumal rech, che ri nimalaj ubʼantajik ri ajbʼanal ja, xas are nimalaj ubʼantajik chi na chuwach ri nimalaj ubʼantajik ri jun ja.	R>umal rech, ch>e ri areʼ, x>ilitaj ri u>sukʼil ch>e are nim chi na u>qʼijil ch>u>wach ri u>qʼijil ri Moʼises; r>umal rech, ch>e ri nimalaj u>bʼantajik ri ajbʼanal ja, xas are nimalaj u>bʼantajik chi na ch>u>wach ri nimalaj u>bʼantajik ri jun ja.
Jas utzakik le subʼ xuʼano?	Jas u>tzak>ik le subʼ x>u>ʼan>o?
Kʼatekʼuriʼ, ri kʼolbʼal jawijeʼ kinbʼe wi ri in, ri ix iwetaʼm ri bʼe».	Kʼatekʼuriʼ, ri kʼolbʼal jawijeʼ k>in>bʼe wi ri in, ri ix iw>etaʼm ri bʼe».
ubʼixik che ri ubʼixik jachin ri qʼatbʼaltzij ri rajawixik kokik, rech kilixik	u>bʼixik ch>e ri u>bʼixik jachin ri qʼatbʼaltzij ri rajawixik k>ok>ik, rech k>ili>x>ik
xoqujeʼ ri uj, uj xa jun chi bʼaqilal pa ri Kristo Jesus, e qonojel chi utzʼaqatil ri bʼaqilal, uj kitzaqatil chkijujunal ri enikʼaj chik.	xoqujeʼ ri uj, uj xa jun chi bʼaqilal pa ri Kristo Jesus, e q>onojel chi u>tzʼaqatil ri bʼaqilal, uj ki>tzaqatil chkijujunal ri e>nikʼaj chik.
Takʼal le akʼal chlaʼ rech kaqachʼabʼej	Takʼal le akʼal chlaʼ r>ech ka>qa>chʼabʼe>j
Ajqʼojom, ri nutat.	Ajqʼojom, ri nu>tat.
Kikunaxik akʼalabʼ xretaʼmaj	Ki>kuna>x>ik akʼal>abʼ x>r>etaʼma>j
Qʼän rij ri atiʼt nukej.	Qʼän r>ij ri atiʼt nu>kej.
rumal ri Saqalajtzij che kʼo qukʼ ri uj, e che kkanaj kan riʼ pa junalik qukʼ uj,	r>umal ri Saqalajtzij ch>e kʼo q>ukʼ ri uj, e ch>e k>kanaj kan riʼ pa junalik q>ukʼ uj,
pa le nima tinamit.	pa le nima tinamit.
Naʼl kayuj ri kinäqʼ rukʼ ri muchʼ.	Naʼl ka>yuj ri kinäqʼ r>ukʼ ri muchʼ.
Chiwech ri ix, ri usipanik e ri rutzil ri Dyos e ri Ajawxel Jesus Kristo.	Ch>iw>ech ri ix, ri u>sipanik e ri r>utzil ri Dyos e ri Ajawxel Jesus Kristo.
Chom ri usaqmoʼl ri patäx.	Chom ri u>saqmoʼl ri patäx.
waʼ chiʼ pa wa Iximulew.	waʼ chiʼ pa wa Iximulew.
Maltyox bʼaʼ chrech ri Dyos rumal ri nimalaj taq usipanik.	Maltyox bʼaʼ ch>r>ech ri Dyos r>umal ri nimalaj taq u>sipanik.
jun kʼakʼ laj tinimit chech.	jun kʼakʼ laj tinimit ch>ech.
Ri Luʼs Yaxon kʼo oxibʼ uwakäx nimaʼq.	Ri Luʼs Yaxon kʼo oxibʼ u>wakäx nim>aʼq.
Xojutaqchiʼij xojʼek	X>oj>u>taqchiʼi>j x>oj>ʼe>k
Jawi kawaj katwaʼ  wi	Jawi k>aw>aj k>at>waʼ  wi
Juwinaq julajuj:	Juwinaq julajuj:
Kmatzatz kbʼin ri alaj tzʼiʼ.	K>matzatz k>bʼin ri alaj tzʼiʼ.
Xuta jachin kaʼek	X>u>ta jachin ka>ʼe>k
Ri kamisanel kʼo pa cheʼ. 2% 	Ri kamisanel kʼo pa cheʼ. 2% 
chrech ri Tito, ri qastzij walkʼuwaʼl pa ri komon qakojonik, chech ri areʼ, ri usipanik e ri nimalaj rutzilal ri Dyos Tatxel e xoqujeʼ ri rutzilal ri Jesus Kristo ri Qakolonel.	ch>r>ech ri Tito, ri qastzij w>alkʼuwaʼl pa ri komon qa>kojonik, ch>ech ri areʼ, ri u>sipanik e ri nimalaj r>utzilal ri Dyos Tatxel e xoqujeʼ ri r>utzilal ri Jesus Kristo ri Qa>kolonel.
Katchʼaw chi rij awachalal.	K>at>chʼaw chi r>ij aw>achalal.
utz bʼaʼ chbʼe ri ikʼaslemal pa we uwachulew riʼ, rumal rech che itzel taq we qʼij riʼ;	utz bʼaʼ ch>bʼe ri i>kʼaslemal pa we uwachulew riʼ, r>umal rech ch>e itzel taq we qʼij riʼ;
Ri ix, ix qʼataltzij chwech ri in, che xas in xinbʼinik: “Man in taj ri Kristo, ri in, are intaqom uloq chuwach ri areʼ”.	Ri ix, ix qʼataltzij ch>w>ech ri in, ch>e xas in x>in>bʼin>ik: “Man in taj ri Kristo, ri in, are in>taqom uloq ch>u>wach ri areʼ”.
e ri uj kujkanaj kan waʼ chuwach ri chʼawem rukʼ ri Dyos e chrech ri upatanaxik ri Tzij».	e ri uj k>uj>kanaj kan waʼ ch>u>wach ri chʼawem r>ukʼ ri Dyos e ch>r>ech ri u>patanaxik ri Tzij».
Are waʼ weriʼ, ri qas utz chuwach ri Dyos Qajawxel e jewaʼ ri qas urayibʼal ri areʼ.	Are waʼ weriʼ, ri qas utz ch>u>wach ri Dyos Q>ajawxel e jewaʼ ri qas u>rayibʼal ri areʼ.
Ri kaj e ri uwachulew xa qʼaxel, e kʼu ri nutzij man qʼaxel taj.	Ri kaj e ri uwachulew xa qʼaxel, e kʼu ri nu>tzij man qʼaxel taj.
Jeʼ chweʼq kinbʼek jelaʼ.	Jeʼ chweʼq k>in>bʼe>k jelaʼ.
Kʼax le nuqʼabʼ	Kʼax le nu>qʼabʼ
Jeʼl ri qʼij kamik.	Jeʼl ri qʼij kamik.
Kʼatekʼuriʼ, ri nimalaj rutzil ri Dyos che are nim chuwach ronojel noʼjibʼal, are areʼ riʼ ri kchajin na ri iwanimaʼ e ri ichomanik pa ri Kristo Jesus.	Kʼatekʼuriʼ, ri nimalaj r>utzil ri Dyos ch>e are nim ch>u>wach r>onojel noʼjibʼal, are areʼ riʼ ri k>chajin na ri iw>animaʼ e ri i>chomanik pa ri Kristo Jesus.
- ¡Ay!  Xa xintzaq uloq, kʼax we waqan. 	- ¡Ay!  Xa x>in>tzaq uloq, kʼax we w>aqan. 
Aretaq chiʼ ri Jesus kbʼe chi jumul chʼaqap che ri polow, sibʼalaj winaq kepe rukʼ ri areʼ, ri areʼ kʼo chuchiʼ ri polow.	Aretaq chiʼ ri Jesus k>bʼe chi jumul chʼaqap ch>e ri polow, sibʼalaj winaq k>e>pe r>ukʼ ri areʼ, ri areʼ kʼo ch>u>chiʼ ri polow.
Miqʼin ri lej.	Miqʼin ri lej.
Jas xurayij le anan xutijo ?	Jas x>u>rayi>j le a>nan x>u>tij>o ?
Xsikir le waqan.	X>sikir le w>aqan.
Kʼatekʼuriʼ, kʼo jun chuchqajaw ajawinel, kʼamal bʼe pa ri Rachoch ri Dyos.	Kʼatekʼuriʼ, kʼo jun chuchqajaw ajawinel, kʼamal bʼe pa ri R>achoch ri Dyos.
Xinloqʼ ulo jun wuj	X>in>loqʼ ulo jun wuj
Kʼax rilik le akʼal chawe	Kʼax r>il>ik le akʼal ch>aw>e
Ri Felipe Ajbʼetsaʼida; ri tinimit pa ri keʼel wi ri Atrix e ri Pedro.	Ri Felipe Ajbʼetsaʼida; ri tinimit pa ri k>eʼ>el wi ri Atrix e ri Pedro.
Kawinaq jun qʼataj.	Kawinaq jun qʼataj.
Pakʼalik ri a Kuʼ chi uwach ri qʼij.	Pakʼalik ri a Kuʼ chi u>wach ri qʼij.
Qʼeʼlik, ri chäj pa ri bʼe.	Qʼeʼlik, ri chäj pa ri bʼe.
Xa jekʼuriʼ, rukʼ weriʼ, utz chnuwach ri in we kinkanaj kan iwukʼ iwonojel arech kkʼiyik ri ikojonik e ri ekiʼkotemal	Xa jekʼuriʼ, r>ukʼ weriʼ, utz ch>nu>wach ri in we k>in>kanaj kan iw>ukʼ iw>onojel arech k>kʼiy>ik ri i>kojonik e ri e>kiʼkotemal
Ri Tito, ri areʼ wachiʼl ri in e wajchak chixoʼl ri ix; ri enikʼaj chik, eʼareʼ ri eʼachalaxik che etaqom ubʼik chkech ri Ekomon Tyox: Eʼare uqʼijil ri Kristo.	Ri Tito, ri areʼ w>achiʼl ri in e w>ajchak ch>i>xoʼl ri ix; ri e>nikʼaj chik, eʼareʼ ri eʼ>achalaxik ch>e e>taqom ubʼik ch>k>ech ri E>komon Tyox: Eʼare u>qʼijil ri Kristo.
Kʼatekʼuriʼ, we kʼo waʼ we qeyeʼbʼal riʼ, sibʼalaj kʼo qachuqʼabʼ riʼ pa ri qakʼaslemal,	Kʼatekʼuriʼ, we kʼo waʼ we q>eyeʼbʼal riʼ, sibʼalaj kʼo qa>chuqʼabʼ riʼ pa ri qa>kʼaslemal,
Ri kaj, ri uwachulew ksach na uwach riʼ, kʼatekʼut ri nutzij man ksach ta uwach riʼ.	Ri kaj, ri uwachulew k>sach na u>wach riʼ, kʼatekʼut ri nu>tzij man k>sach ta u>wach riʼ.
Rumal che jawijeʼ kʼo wi ri aqʼinomal, xoqujeʼ chilaʼ riʼ kʼo wiʼ ri awanimaʼ.	R>umal ch>e jawijeʼ kʼo wi ri a>qʼinomal, xoqujeʼ chilaʼ riʼ kʼo wiʼ ri aw>animaʼ.
Ri nuxajabʼ kacharanik.	Ri nu>xajabʼ ka>charan>ik.
Amaqʼ	Amaqʼ
rumal rech, che ri uj kqaj ri utzil chuwach ri Dyos e xoqujeʼ chkiwach ri winaq.	r>umal rech, ch>e ri uj k>qaj ri utzil ch>u>wach ri Dyos e xoqujeʼ ch>ki>wach ri winaq.
Ri areʼ kʼo pa ri uwachulew, e ri uwachulew xbʼantajik rumal ri areʼ, kʼatekʼuriʼ ri uwachulew man retaʼm ta uwach ri areʼ.	Ri areʼ kʼo pa ri uwachulew, e ri uwachulew x>bʼan>taj>ik r>umal ri areʼ, kʼatekʼuriʼ ri uwachulew man r>etaʼm ta u>wach ri areʼ.
UvA.	UvA.
